Acta,resultado aceptable,Digitos,Precision,Caja,Votos CC,Votos MAS
10011,No,[],[],[],0,0
10012,No,|['O', 'O', '3', 'y']|,|[75.6968002319336, 75.6968002319336, 99.22171020507812, 48.618186950683594]|,|[[[[18, 13], [45, 13], [45, 40], [18, 40]]], [[[18, 13], [45, 13], [45, 40], [18, 40]]], [[[73, 267], [98, 267], [98, 295], [73, 295]]], [[[126, 265], [150, 265], [150, 291], [126, 291]]]]|,0,30
10013,No,|['3', '5', '&', '6']|,|[98.6783447265625, 99.21669006347656, 65.8265380859375, 99.18226623535156]|,|[[[[77, 13], [104, 13], [104, 45], [77, 45]]], [[[132, 8], [160, 8], [160, 37], [132, 37]]], [[[71, 267], [98, 265], [100, 301], [72, 303]]], [[[130, 263], [154, 263], [154, 301], [130, 301]]]]|,35,6
10014,No,|['O', 'O', '2', '6']|,|[59.020084381103516, 75.56507110595703, 99.55747985839844, 92.1217041015625]|,|[[[[18, 17], [41, 17], [41, 41], [18, 41]]], [[[74, 15], [96, 17], [94, 46], [73, 45]]], [[[77, 265], [96, 265], [96, 297], [77, 297]]], [[[130, 265], [148, 265], [148, 297], [130, 297]]]]|,0,26
10015,No,|['t', 't', '3', '2', 't', 't']|,|[47.81496047973633, 88.08106994628906, 82.32888793945312, 98.65670776367188, 88.08106994628906, 47.81496047973633]|,|[[[[128, 265], [152, 265], [152, 297], [128, 297]]], [[[12, 270], [43, 269], [44, 297], [12, 297]]], [[[69, 11], [94, 11], [94, 41], [69, 41]]], [[[118, 8], [148, 8], [148, 41], [118, 41]]], [[[12, 270], [43, 269], [44, 297], [12, 297]]], [[[128, 265], [152, 265], [152, 297], [128, 297]]]]|,32,0
10016,No,|['t', '3', 't']|,|[57.5248908996582, 96.2427749633789, 57.5248908996582]|,|[[[[124, 269], [156, 269], [156, 304], [124, 304]]], [[[63, 13], [98, 13], [98, 49], [63, 49]]], [[[124, 269], [156, 269], [156, 304], [124, 304]]]]|,30,0
10017,No,|['5', '2', '5', '5']|,|[99.30720520019531, 97.87451934814453, 99.49457550048828, 99.30720520019531]|,|[[[[130, 263], [152, 263], [152, 297], [130, 297]]], [[[77, 17], [98, 17], [98, 46], [77, 46]]], [[[134, 17], [154, 17], [154, 47], [134, 47]]], [[[130, 263], [152, 263], [152, 297], [130, 297]]]]|,25,5
10018,No,|['2', '4', '2', '4']|,|[73.6565933227539, 58.65301513671875, 73.6565933227539, 58.65301513671875]|,|[[[[130, 8], [156, 8], [156, 39], [130, 39]]], [[[76, 267], [101, 268], [100, 297], [75, 296]]], [[[130, 8], [156, 8], [156, 39], [130, 39]]], [[[77, 267], [100, 269], [100, 297], [76, 295]]]]|,2,40
10019,No,|['3', 'G', 't', '6']|,|[97.83074951171875, 74.97249603271484, 72.31267547607422, 99.16119384765625]|,|[[[[70, 6], [98, 6], [98, 41], [70, 41]]], [[[132, 6], [156, 5], [158, 40], [134, 40]]], [[[69, 261], [102, 261], [102, 303], [69, 303]]], [[[130, 255], [154, 255], [154, 301], [130, 301]]]]|,30,6
10020,No,|['5', '3', '5', '3']|,|[99.4189682006836, 65.88419342041016, 99.4189682006836, 65.88419342041016]|,|[[[[132, 13], [154, 13], [154, 45], [132, 45]]], [[[81, 269], [100, 269], [100, 301], [81, 301]]], [[[132, 13], [154, 13], [154, 45], [132, 45]]], [[[81, 269], [100, 269], [100, 301], [81, 301]]]]|,5,30
10021,No,|['T', 'T']|,|[65.99784088134766, 65.99784088134766]|,|[[[[85, 5], [87, 37], [66, 39], [64, 7]]], [[[86, 6], [86, 37], [66, 37], [65, 6]]]]|,0,0
10022,No,|['1', '5', '5', '1']|,|[87.7808837890625, 97.87509155273438, 99.20960998535156, 87.7808837890625]|,|[[[[127, 272], [142, 268], [150, 299], [134, 303]]], [[[69, 13], [88, 13], [90, 45], [70, 46]]], [[[126, 11], [146, 10], [148, 46], [126, 46]]], [[[128, 272], [142, 269], [150, 299], [134, 303]]]]|,55,1
10023,No,|['2', '1', 'G', '3']|,|[77.36357879638672, 91.7729263305664, 95.28073120117188, 97.86312103271484]|,|[[[[69, 8], [100, 8], [102, 46], [70, 46]]], [[[126, 5], [148, 5], [148, 45], [126, 45]]], [[[70, 261], [96, 261], [96, 297], [70, 297]]], [[[128, 261], [150, 259], [152, 297], [128, 299]]]]|,21,3
10024,No,|['M', '9', '1', 'M', 'D', '9']|,|[94.05980682373047, 92.43058776855469, 85.37822723388672, 94.05980682373047, 50.225006103515625, 92.43058776855469]|,|[[[[146, 13], [146, 45], [122, 45], [122, 13]]], [[[128, 272], [152, 272], [152, 301], [128, 301]]], [[[62, 15], [84, 15], [85, 45], [63, 46]]], [[[146, 13], [146, 45], [122, 45], [122, 13]]], [[[23, 34], [37, 20], [48, 32], [35, 46]]], [[[128, 272], [152, 272], [152, 301], [128, 301]]]]|,10,9
10025,No,|['5', '9', '5', '2', '9', 'I']|,|[99.17842102050781, 94.26973724365234, 99.17842102050781, 98.51300811767578, 94.26973724365234, 67.3917007446289]|,|[[[[128, 13], [158, 11], [160, 49], [130, 51]]], [[[128, 267], [156, 267], [156, 301], [128, 301]]], [[[128, 13], [158, 11], [160, 49], [130, 51]]], [[[67, 267], [100, 267], [100, 301], [67, 301]]], [[[128, 267], [156, 267], [156, 301], [128, 301]]], [[[16, 295], [29, 276], [47, 289], [34, 308]]]]|,5,29
10026,No,|['O', '8']|,|[75.5273666381836, 97.51085662841797]|,|[[[[69, 261], [102, 261], [102, 293], [69, 293]]], [[[122, 263], [150, 263], [150, 297], [122, 297]]]]|,0,8
10027,No,|['7', '1', '3']|,|[52.52450180053711, 89.070556640625, 98.24031829833984]|,|[[[[10, 265], [41, 265], [42, 299], [11, 301]]], [[[71, 263], [98, 263], [98, 303], [71, 303]]], [[[120, 261], [152, 261], [152, 306], [120, 306]]]]|,0,713
10028,No,|['g', '8', 'g', '8']|,|[61.03785705566406, 90.23888397216797, 61.03785705566406, 90.23888397216797]|,|[[[[128, 6], [148, 6], [148, 40], [128, 40]]], [[[128, 261], [150, 260], [152, 296], [130, 297]]], [[[128, 6], [148, 6], [148, 40], [128, 40]]], [[[128, 261], [150, 261], [152, 295], [130, 297]]]]|,0,8
10029,No,|['9', '8', '3', '9', '9', '8']|,|[95.83615112304688, 98.59187316894531, 93.82556915283203, 77.4063720703125, 95.83615112304688, 98.59187316894531]|,|[[[[64, 263], [81, 263], [84, 299], [66, 299]]], [[[120, 265], [142, 265], [142, 297], [120, 297]]], [[[66, 13], [90, 13], [90, 40], [66, 40]]], [[[118, 15], [142, 15], [142, 43], [118, 43]]], [[[64, 263], [81, 263], [84, 299], [66, 299]]], [[[120, 265], [142, 265], [142, 297], [120, 297]]]]|,39,98
10030,No,|['3', '3', '8', '3']|,|[98.99214935302734, 98.99214935302734, 49.608245849609375, 94.88138580322266]|,|[[[[76, 13], [102, 13], [102, 45], [76, 45]]], [[[76, 13], [102, 13], [102, 45], [76, 45]]], [[[76, 267], [102, 267], [104, 299], [77, 301]]], [[[128, 267], [156, 267], [156, 306], [128, 306]]]]|,30,83
10031,No,|['6', 'G', '6', 'G']|,|[88.03285217285156, 84.82266235351562, 88.03285217285156, 84.82266235351562]|,|[[[[126, 11], [154, 11], [154, 44], [126, 44]]], [[[71, 270], [98, 270], [98, 301], [71, 301]]], [[[126, 11], [154, 11], [154, 44], [126, 44]]], [[[71, 270], [98, 270], [98, 301], [71, 301]]]]|,6,0
10032,No,|['O', '1', 'y']|,|[62.174861907958984, 89.99372100830078, 53.03608703613281]|,|[[[[20, 17], [45, 17], [45, 41], [20, 41]]], [[[70, 11], [100, 11], [100, 46], [70, 46]]], [[[128, 10], [150, 10], [150, 47], [128, 47]]]]|,10,0
10033,No,|['6', '6']|,|[97.06597137451172, 97.8561782836914]|,|[[[[77, 265], [100, 265], [100, 299], [77, 299]]], [[[130, 265], [152, 265], [152, 301], [130, 301]]]]|,0,66
10034,No,|['2', 'O', 'g', '3', 'O', '2', 'g', '3']|,|[99.58154296875, 72.21127319335938, 51.68728256225586, 99.23735046386719, 72.21127319335938, 99.58154296875, 51.68728256225586, 99.23735046386719]|,|[[[[126, 11], [144, 11], [144, 35], [126, 35]]], [[[22, 15], [40, 15], [40, 37], [22, 37]]], [[[75, 274], [90, 274], [90, 286], [75, 286]]], [[[122, 267], [144, 267], [144, 291], [122, 291]]], [[[22, 15], [40, 15], [40, 37], [22, 37]]], [[[126, 11], [144, 11], [144, 35], [126, 35]]], [[[75, 274], [90, 274], [90, 286], [75, 286]]], [[[122, 267], [144, 267], [144, 291], [122, 291]]]]|,2,3
10035,No,|['5', '5', '2', '5']|,|[98.14116668701172, 98.02120208740234, 98.47476196289062, 99.26252746582031]|,|[[[[66, 5], [98, 5], [98, 40], [66, 40]]], [[[116, 3], [150, 3], [150, 40], [116, 40]]], [[[68, 267], [96, 267], [98, 295], [69, 297]]], [[[126, 265], [152, 265], [154, 295], [126, 297]]]]|,55,25
10036,No,|['6', '2', '2', '7']|,|[93.85537719726562, 99.3969955444336, 98.82585906982422, 96.31499481201172]|,|[[[[72, 8], [92, 8], [92, 45], [72, 45]]], [[[126, 11], [156, 11], [156, 48], [126, 48]]], [[[76, 267], [104, 267], [104, 299], [76, 299]]], [[[122, 265], [142, 265], [144, 303], [124, 303]]]]|,62,27
10037,No,|['y', '7', '3', '3']|,|[66.86422729492188, 58.63272476196289, 99.14331817626953, 99.17481231689453]|,|[[[[70, 13], [94, 13], [94, 47], [70, 47]]], [[[124, 13], [148, 13], [148, 47], [124, 47]]], [[[65, 269], [86, 269], [86, 293], [65, 293]]], [[[118, 267], [140, 267], [140, 291], [118, 291]]]]|,7,33
10038,No,|['1', '5', '2', '8']|,|[96.46788024902344, 96.89334869384766, 98.80220794677734, 92.85440826416016]|,|[[[[20, 10], [37, 10], [37, 45], [20, 45]]], [[[67, 11], [88, 11], [88, 45], [68, 46]]], [[[70, 265], [92, 265], [92, 303], [70, 303]]], [[[122, 265], [154, 265], [154, 303], [122, 303]]]]|,150,28
10039,No,|['2', 'S', '8', '2']|,|[85.77249145507812, 90.39891815185547, 77.80228424072266, 85.77249145507812]|,|[[[[62, 266], [85, 265], [87, 304], [64, 304]]], [[[65, 11], [92, 11], [92, 44], [65, 44]]], [[[126, 8], [148, 7], [150, 45], [128, 46]]], [[[63, 267], [85, 265], [86, 303], [64, 304]]]]|,8,20
10040,No,|['1', '3', '5', '3', '3']|,|[88.71000671386719, 96.41900634765625, 99.0584945678711, 98.75396728515625, 98.47935485839844]|,|[[[[12, 8], [30, 8], [30, 43], [12, 43]]], [[[62, 13], [88, 13], [88, 44], [62, 44]]], [[[120, 13], [146, 13], [146, 43], [120, 43]]], [[[64, 267], [94, 267], [94, 303], [64, 303]]], [[[116, 267], [146, 267], [146, 303], [116, 303]]]]|,135,33
10041,No,|['2', '6', '6', '6', '2', '6']|,|[99.48350524902344, 91.75841522216797, 97.60030364990234, 91.75841522216797, 99.48350524902344, 97.60030364990234]|,|[[[[118, 13], [138, 13], [140, 40], [118, 41]]], [[[67, 15], [83, 15], [83, 44], [67, 44]]], [[[118, 263], [142, 263], [142, 299], [118, 299]]], [[[67, 15], [83, 15], [83, 44], [67, 44]]], [[[118, 13], [138, 13], [140, 40], [118, 41]]], [[[118, 263], [142, 263], [142, 299], [118, 299]]]]|,62,6
10042,No,|['6', '6', 'O']|,|[98.10157775878906, 98.10157775878906, 77.16826629638672]|,|[[[[63, 5], [88, 5], [88, 40], [63, 40]]], [[[63, 5], [88, 5], [88, 40], [63, 40]]], [[[118, 263], [150, 263], [150, 299], [118, 299]]]]|,60,0
10043,No,|['A', 'Z', '2', '5']|,|[63.057552337646484, 58.875701904296875, 98.88668060302734, 98.46609497070312]|,|[[[[7, 13], [32, 13], [32, 44], [7, 44]]], [[[118, 10], [150, 10], [150, 40], [118, 40]]], [[[63, 265], [86, 265], [86, 295], [63, 295]]], [[[124, 263], [148, 263], [148, 299], [124, 299]]]]|,0,25
10044,No,|['6', '3', '2', '1']|,|[96.90876770019531, 97.1775131225586, 98.92717742919922, 70.47870635986328]|,|[[[[67, 15], [94, 13], [96, 47], [68, 48]]], [[[118, 15], [150, 15], [150, 48], [118, 48]]], [[[69, 269], [98, 269], [98, 299], [69, 299]]], [[[120, 267], [154, 267], [154, 303], [120, 303]]]]|,63,21
10045,No,|['I', '5', '2', '8']|,|[56.00270462036133, 97.36795043945312, 99.50450134277344, 99.13419342041016]|,|[[[[8, 10], [33, 10], [33, 37], [8, 37]]], [[[118, 11], [142, 11], [142, 40], [118, 40]]], [[[70, 267], [94, 267], [94, 295], [70, 295]]], [[[124, 267], [144, 267], [144, 297], [124, 297]]]]|,5,28
10046,No,|['S', '1', '1', 'S']|,|[74.66680145263672, 87.21515655517578, 87.21515655517578, 74.66680145263672]|,|[[[[124, 10], [150, 10], [150, 39], [124, 39]]], [[[12, 13], [27, 13], [27, 43], [12, 43]]], [[[12, 13], [27, 13], [27, 43], [12, 43]]], [[[124, 10], [150, 10], [150, 39], [124, 39]]]]|,100,0
10047,No,|['5', '2', '3', '5']|,|[98.60469818115234, 97.69567108154297, 98.38448333740234, 98.19591522216797]|,|[[[[69, 5], [102, 5], [102, 44], [69, 44]]], [[[126, 10], [160, 10], [160, 46], [126, 46]]], [[[70, 263], [104, 263], [104, 299], [70, 299]]], [[[122, 267], [152, 267], [152, 301], [122, 301]]]]|,52,35
10048,No,|['A', '3', '6', '3']|,|[86.28868103027344, 97.49855041503906, 92.3747329711914, 97.1341781616211]|,|[[[[11, 3], [51, 3], [51, 44], [11, 44]]], [[[65, 13], [96, 13], [96, 48], [65, 48]]], [[[124, 6], [156, 6], [156, 49], [124, 49]]], [[[69, 269], [98, 269], [98, 306], [69, 306]]]]|,36,30
10049,No,|['2', '1', 'L', '2']|,|[96.89073181152344, 52.05239486694336, 57.2502326965332, 96.89073181152344]|,|[[[[57, 275], [87, 272], [90, 307], [60, 310]]], [[[7, 11], [34, 11], [34, 54], [7, 54]]], [[[64, 15], [94, 15], [94, 60], [64, 60]]], [[[59, 274], [88, 274], [90, 308], [60, 308]]]]|,100,20
10050,No,|['2', 'Y', '2', 'Y']|,|[98.73855590820312, 57.64002990722656, 98.73855590820312, 57.64002990722656]|,|[[[[57, 278], [80, 278], [80, 314], [57, 314]]], [[[118, 311], [130, 290], [146, 299], [134, 320]]], [[[57, 278], [80, 278], [80, 314], [57, 314]]], [[[118, 310], [130, 291], [146, 299], [134, 320]]]]|,0,20
10051,No,|['G', '6', '6', 'G', '2', '6']|,|[97.6220703125, 98.53289794921875, 98.53289794921875, 97.6220703125, 96.91979217529297, 93.48086547851562]|,|[[[[126, 5], [148, 5], [148, 40], [126, 40]]], [[[67, 6], [86, 6], [86, 41], [67, 41]]], [[[67, 6], [86, 6], [86, 41], [67, 41]]], [[[126, 5], [148, 5], [148, 40], [126, 40]]], [[[60, 265], [88, 265], [88, 299], [60, 299]]], [[[120, 261], [140, 261], [140, 297], [120, 297]]]]|,60,26
10052,No,|['7', '3', '3', '5']|,|[86.19015502929688, 97.11029815673828, 97.83839416503906, 99.2580795288086]|,|[[[[20, 7], [34, 6], [37, 43], [22, 44]]], [[[70, 8], [96, 7], [98, 45], [71, 46]]], [[[68, 265], [96, 265], [96, 303], [68, 303]]], [[[126, 263], [152, 263], [152, 303], [126, 303]]]]|,730,35
10053,No,|['A', '5', '2', 'O', '2', '6']|,|[56.03815841674805, 98.50836181640625, 97.88653564453125, 86.71316528320312, 99.43775177001953, 98.17195129394531]|,|[[[[9, 6], [27, 6], [27, 40], [9, 40]]], [[[61, 7], [79, 7], [81, 40], [62, 40]]], [[[116, 5], [138, 5], [138, 41], [116, 41]]], [[[10, 261], [32, 261], [32, 287], [10, 287]]], [[[62, 263], [83, 263], [83, 297], [62, 297]]], [[[120, 261], [140, 259], [142, 295], [120, 295]]]]|,52,26
10054,No,|['5', 'D', 'L', 'O']|,|[97.45384216308594, 72.74604797363281, 63.01693344116211, 86.95418548583984]|,|[[[[61, 5], [96, 5], [96, 49], [61, 49]]], [[[11, 261], [44, 261], [44, 306], [11, 306]]], [[[62, 265], [96, 267], [94, 303], [61, 303]]], [[[118, 259], [154, 259], [154, 308], [118, 308]]]]|,50,0
10055,No,|['A', '5', '5', 'A', 'R', 'G']|,|[90.6267318725586, 99.52569580078125, 99.52569580078125, 90.6267318725586, 58.81687927246094, 90.2639389038086]|,|[[[[124, 18], [144, 18], [144, 37], [124, 37]]], [[[62, 20], [83, 20], [83, 40], [62, 40]]], [[[62, 20], [83, 20], [83, 40], [62, 40]]], [[[124, 18], [144, 18], [144, 37], [124, 37]]], [[[60, 269], [83, 269], [83, 297], [60, 297]]], [[[116, 269], [136, 269], [136, 291], [116, 291]]]]|,50,0
10056,No,|['s', '3', '6', '3', '8']|,|[61.44875717163086, 99.41795349121094, 98.46978759765625, 98.71920776367188, 96.2122802734375]|,|[[[[0, 18], [31, 18], [31, 51], [0, 51]]], [[[60, 20], [82, 20], [82, 49], [60, 49]]], [[[118, 15], [140, 15], [140, 49], [118, 49]]], [[[62, 278], [85, 276], [86, 312], [63, 312]]], [[[126, 272], [148, 272], [150, 314], [126, 314]]]]|,36,38
10057,No,|['A', '6', '5', '2', '4']|,|[90.8736801147461, 94.61563110351562, 98.8486328125, 97.04855346679688, 95.14434051513672]|,|[[[[17, 3], [39, 3], [39, 41], [17, 41]]], [[[71, 8], [92, 8], [92, 45], [71, 45]]], [[[122, 11], [142, 11], [144, 45], [124, 46]]], [[[73, 278], [102, 276], [102, 299], [73, 301]]], [[[126, 270], [146, 270], [146, 303], [126, 303]]]]|,65,24
10058,No,|['+', '+', '2', '6']|,|[61.67900466918945, 61.67900466918945, 99.37431335449219, 99.38260650634766]|,|[[[[122, 6], [146, 6], [146, 39], [122, 39]]], [[[122, 6], [146, 6], [146, 39], [122, 39]]], [[[68, 263], [94, 263], [94, 297], [68, 297]]], [[[124, 257], [142, 257], [142, 295], [124, 295]]]]|,0,26
10059,No,|['4', '5', '6', '4']|,|[65.98031616210938, 94.23924255371094, 94.33326721191406, 65.98031616210938]|,|[[[[120, 252], [146, 252], [146, 299], [120, 299]]], [[[48, 6], [81, 5], [83, 46], [49, 47]]], [[[122, 0], [144, 0], [144, 37], [122, 37]]], [[[120, 252], [146, 252], [146, 299], [120, 299]]]]|,56,4
10060,No,|['A', 't', '3', '2']|,|[90.3056640625, 96.07823944091797, 98.9126205444336, 99.02549743652344]|,|[[[[13, 11], [35, 11], [35, 40], [13, 40]]], [[[128, 11], [152, 10], [154, 46], [130, 47]]], [[[71, 267], [94, 267], [94, 295], [71, 295]]], [[[128, 267], [156, 267], [156, 293], [128, 293]]]]|,0,32
10061,No,|['H', 'H', '3']|,|[86.60550689697266, 86.60550689697266, 97.56707000732422]|,|[[[[64, 3], [96, 3], [96, 40], [64, 40]]], [[[64, 3], [96, 3], [96, 40], [64, 40]]], [[[65, 257], [98, 257], [98, 297], [65, 297]]]]|,0,30
10062,No,|['2', 'S', '8', '2']|,|[98.89566040039062, 75.27349853515625, 95.83985900878906, 98.89566040039062]|,|[[[[79, 272], [104, 272], [104, 293], [79, 293]]], [[[76, 15], [94, 15], [94, 37], [76, 37]]], [[[132, 11], [150, 11], [150, 37], [132, 37]]], [[[79, 272], [104, 272], [104, 293], [79, 293]]]]|,8,20
10063,No,|['9', '9', 'd', '3']|,|[93.2436752319336, 93.2436752319336, 47.81884002685547, 98.6312484741211]|,|[[[[128, 10], [146, 10], [146, 41], [128, 41]]], [[[128, 10], [146, 10], [146, 41], [128, 41]]], [[[73, 269], [96, 269], [96, 295], [73, 295]]], [[[124, 267], [150, 267], [150, 295], [124, 295]]]]|,9,3
10064,No,|['5', '3', '5', '3']|,|[93.002197265625, 98.56329345703125, 93.002197265625, 98.56329345703125]|,|[[[[71, 6], [98, 6], [98, 45], [71, 45]]], [[[75, 265], [94, 265], [94, 297], [75, 297]]], [[[71, 6], [98, 6], [98, 45], [71, 45]]], [[[75, 265], [94, 265], [94, 297], [75, 297]]]]|,50,30
10065,No,|['3', '5']|,|[95.8019027709961, 99.24015045166016]|,|[[[[70, 265], [96, 265], [96, 295], [70, 295]]], [[[128, 261], [154, 261], [154, 299], [128, 299]]]]|,0,35
10066,No,|['S', 'S', 'S', 'S', 'y', '2']|,|[94.6562271118164, 69.06647491455078, 94.6562271118164, 69.06647491455078, 73.0825424194336, 99.21489715576172]|,|[[[[60, 7], [79, 7], [79, 35], [60, 35]]], [[[118, 36], [127, 12], [153, 22], [144, 46]]], [[[60, 7], [79, 7], [79, 35], [60, 35]]], [[[120, 30], [134, 15], [150, 28], [136, 44]]], [[[70, 265], [94, 265], [94, 293], [70, 293]]], [[[118, 265], [146, 265], [146, 295], [118, 295]]]]|,0,2
10067,No,|['4', '8', '3', '2']|,|[95.86671447753906, 93.74703979492188, 99.11701965332031, 99.19575500488281]|,|[[[[63, 8], [83, 8], [83, 41], [63, 41]]], [[[120, 6], [142, 6], [142, 40], [120, 40]]], [[[68, 267], [88, 267], [88, 291], [68, 291]]], [[[124, 267], [148, 267], [148, 293], [124, 293]]]]|,48,32
10068,No,|['3', '3']|,|[98.52384185791016, 98.52384185791016]|,|[[[[73, 20], [98, 20], [98, 53], [73, 53]]], [[[73, 20], [98, 20], [98, 53], [73, 53]]]]|,30,0
10069,No,|['4', '1', '3', 'a', '4']|,|[86.77555084228516, 98.0456314086914, 98.91761779785156, 50.67079544067383, 86.77555084228516]|,|[[[[69, 263], [92, 263], [92, 299], [69, 299]]], [[[13, 3], [39, 3], [39, 44], [13, 44]]], [[[70, 3], [94, 2], [96, 44], [71, 45]]], [[[122, 5], [144, 5], [146, 43], [124, 44]]], [[[69, 263], [92, 263], [92, 299], [69, 299]]]]|,130,40
10070,No,|['3', 'L', '3', '6']|,|[98.85904693603516, 82.34158325195312, 96.51957702636719, 93.71492004394531]|,|[[[[65, 15], [90, 15], [90, 49], [65, 49]]], [[[120, 13], [156, 13], [156, 48], [120, 48]]], [[[60, 272], [86, 272], [86, 303], [60, 303]]], [[[118, 272], [138, 270], [140, 304], [118, 306]]]]|,30,36
10071,No,|['A', '4', '2', '5']|,|[58.07670211791992, 64.79242706298828, 98.53874206542969, 99.08135986328125]|,|[[[[4, 8], [34, 8], [34, 46], [4, 46]]], [[[66, 13], [88, 13], [88, 46], [66, 46]]], [[[63, 263], [96, 263], [96, 299], [63, 299]]], [[[116, 257], [140, 257], [140, 291], [116, 291]]]]|,40,25
10072,No,|['C', 'y', '2', '3', '5', 'C']|,|[45.513824462890625, 73.35324096679688, 98.47844696044922, 98.16748809814453, 98.9019775390625, 45.513824462890625]|,|[[[[18, 299], [18, 272], [40, 272], [40, 299]]], [[[72, 15], [96, 15], [96, 46], [72, 46]]], [[[128, 20], [148, 20], [148, 45], [128, 45]]], [[[75, 274], [96, 274], [96, 297], [75, 297]]], [[[126, 272], [146, 272], [146, 301], [126, 301]]], [[[18, 299], [18, 272], [40, 272], [40, 299]]]]|,2,35
10073,No,|['3', 'g', '3', '6']|,|[81.25675964355469, 57.9076042175293, 95.84381866455078, 96.17084503173828]|,|[[[[61, 15], [94, 15], [94, 47], [61, 47]]], [[[118, 6], [140, 6], [140, 48], [118, 48]]], [[[65, 269], [96, 269], [96, 303], [65, 303]]], [[[124, 269], [150, 269], [150, 299], [124, 299]]]]|,30,36
10074,No,|['1', '4', '3', '7']|,|[67.8405990600586, 73.48223114013672, 88.79267120361328, 82.499755859375]|,|[[[[10, 7], [37, 7], [37, 35], [10, 35]]], [[[73, 7], [90, 6], [92, 35], [74, 36]]], [[[71, 265], [98, 265], [98, 293], [71, 293]]], [[[126, 263], [150, 263], [150, 287], [126, 287]]]]|,140,37
10075,No,|['3', 'L', '3']|,|[98.97650146484375, 83.32763671875, 98.97650146484375]|,|[[[[72, 265], [96, 265], [96, 299], [72, 299]]], [[[16, 13], [36, 13], [38, 41], [17, 43]]], [[[72, 265], [96, 265], [96, 299], [72, 299]]]]|,0,30
